epoch,train_loss,val_loss,val_r2,val_pearson,val_mae_avg,grad_norm,lr,MAE_Phys_P0,MAE_Phys_P1,MAE_Phys_P2
180,0.0029914371502666047,0.004199611989757683,0.9958239197731018,0.9979143142700195,0.022869052,0.04208474059978994,1e-06,0.031325433,0.031102767,0.006178961
181,0.0029955620582873066,0.004201527260526826,0.9958218932151794,0.997913658618927,0.022878475,0.04189176919956367,1e-06,0.031342585,0.03111451,0.006178336
182,0.0029991594747232554,0.004204881342151497,0.9958181977272034,0.9979128241539001,0.022920236,0.04271573666780711,1e-06,0.03129862,0.03127689,0.0061852043
183,0.0029852696881888393,0.004198295028903816,0.9958248138427734,0.9979147911071777,0.022864839,0.042594364133124916,1e-06,0.031383444,0.03103173,0.0061793434
184,0.0030148760579264584,0.004195454377162305,0.9958276152610779,0.9979159235954285,0.022851944,0.0423472018870778,1e-06,0.031359702,0.031017551,0.0061785793
185,0.0029947371147692014,0.004195659975462322,0.9958276152610779,0.9979162216186523,0.022901883,0.04202198183027129,1e-06,0.031416647,0.031116081,0.006172914
186,0.0030101895713196777,0.004198274657696109,0.9958250522613525,0.9979159235954285,0.022934822,0.04300139414164395,1e-06,0.031394538,0.031232117,0.0061778123
187,0.003004964548177993,0.0041952740542496305,0.9958279728889465,0.9979162216186523,0.022891497,0.042999745778049145,1e-06,0.031394653,0.031103877,0.006175957
188,0.003007192009934983,0.004201668350002434,0.9958215355873108,0.9979134202003479,0.022918984,0.042726862003294806,1e-06,0.031400215,0.031173972,0.00618277
189,0.0029895960713346927,0.0042002416109736965,0.9958233833312988,0.9979147911071777,0.02287393,0.04271586556523181,1e-06,0.031371947,0.031068863,0.006180976
190,0.003022904213244161,0.004202519791035713,0.9958210587501526,0.9979131817817688,0.0229124,0.042797267561951007,1e-06,0.031399965,0.03115932,0.006177914
191,0.0029867198139714736,0.004209344900107082,0.9958142638206482,0.9979097843170166,0.02285532,0.042228601164758774,1e-06,0.031328104,0.031048253,0.0061896015
192,0.003006089419221726,0.004199749306787418,0.9958236813545227,0.9979131817817688,0.022860529,0.04248126638464082,1e-06,0.031329002,0.031074611,0.006177974
193,0.0029854747814873155,0.004199399601055097,0.9958243370056152,0.997913122177124,0.022859765,0.04215781625729209,1e-06,0.031319957,0.031084167,0.006175166
194,0.0029877458517543806,0.004204158541522449,0.9958192706108093,0.9979124665260315,0.022861933,0.042473948777864534,1e-06,0.031331725,0.031069564,0.0061845086
195,0.002998008895605898,0.004206466523906853,0.9958168864250183,0.9979109764099121,0.022864336,0.04278590333180877,1e-06,0.031328868,0.031080429,0.0061837113
196,0.0029944166207846743,0.0042086485065991365,0.9958146214485168,0.9979111552238464,0.022895053,0.041894718707083896,1e-06,0.03136949,0.031132016,0.0061836545
197,0.0029744911498535936,0.0042087594165077695,0.9958141446113586,0.9979095458984375,0.022915741,0.04286285399343259,1e-06,0.031372134,0.031195942,0.006179148
198,0.003004953122367493,0.004202422084687631,0.9958204627037048,0.9979124069213867,0.022894166,0.04314833182020309,1e-06,0.03134447,0.031158358,0.0061796685
199,0.0029854915393427157,0.0042005460473555556,0.9958224296569824,0.9979128837585449,0.022845425,0.04278374474031476,1e-06,0.031294364,0.031063985,0.0061779236
